elite,phenotype,antecedent,consequent,referenceCardinality,numConfirmations,numViolations,likelihood,pValue,fitness,acceptance,generality,elapsedTime
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q273186> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q273186> ;  ] . ","denaturation","denaturation",33,33,0,9.48034495789435e-09,0,33,TRUE,0.000145600868310633,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q139777> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10798> ;  ] . ","lactobacillus casei","pig",15,5,10,0.091644287109375,1.66666666666667,5,TRUE,6.61822128684695e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q659446> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189082> ;  ] . ","therapeutic index","cell culture",15,5,10,0.091644287109375,1.66666666666667,5,TRUE,6.61822128684695e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q9382> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189082> ;  ] . ","urinary bladder","cell culture",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7863562> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189082> ;  ] . ","u0126","cell culture",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q407997> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10798> ;  ] . ","inositol","pig",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q131924> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q11081> ;  ] . ","cryptococcus neoformans","alzheimer's disease",2,2,0,0.25,0,2,TRUE,8.82429504912926e-06,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2878277> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189082> ;  ] . ","bachelor of fine arts","cell culture",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q131924> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q286820> ;  ] . ","cryptococcus neoformans","blast",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q131924> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q6900> ;  ] . ","cryptococcus neoformans","epstein–barr virus",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6046408> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189082> ;  ] . ","interferome","cell culture",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q131924> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q131003> ;  ] . ","cryptococcus neoformans","toxoplasma gondii",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q15787> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","hiv","hiv",754,754,0,5.4229388967135e-166,0,754,TRUE,0.00332675923352173,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q56646> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q56646> ;  ] . ","cho","cho",31,31,0,2.65885555854561e-08,0,31,TRUE,0.000136776573261504,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q56646> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q285697> ;  ] . ","cho","recombinant dna",31,14,17,0.123941419894308,0.290322580645161,14,TRUE,0.000136776573261504,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1567633> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q34740> ;  ] . ","sister group","genus",21,8,13,0.0970315933227539,1.19047619047619,8,TRUE,9.26550980158573e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1869477> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","long terminal repeat","hiv",15,8,7,0.196380615234375,0,8,TRUE,6.61822128684695e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q10295810> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","hypocholesterolemia","hiv",14,6,8,0.18328857421875,0.285714285714286,6,TRUE,6.17700653439048e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2742649> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q40878> ;  ] . ","antidiarrhoeal","diarrhea",5,5,0,0.03125,0,5,TRUE,2.20607376228232e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3519875> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","national institute of allergy and infectious diseases","viral infectious disease",12,4,8,0.120849609375,1.33333333333333,4,TRUE,5.29457702947756e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q10295810> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q4118894> ;  ] . ","hypocholesterolemia","viral entry",14,4,10,0.06109619140625,2.57142857142857,4,TRUE,6.17700653439048e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q190903> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q222174> ;  ] . ","herbaceous plant","flavonoid",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,20
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1073> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q213907> ;  ] . ","brain","model organism",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1061403> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","holotype","viral infectious disease",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q4991540> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q81875> ;  ] . ","serengeti","carnivore",4,3,1,0.25,0,3,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14890439> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","intracellular transport","hiv",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q241588> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","middle class","viral infectious disease",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q4775078> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q179661> ;  ] . ","antioxidants & redox signaling","treatment",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5140240> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","graft","viral infectious disease",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5165502> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q179661> ;  ] . ","continuous positive airway pressure","treatment",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5165502> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","continuous positive airway pressure","viral infectious disease",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7886> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","lung","lung",764,764,0,3.62995545107995e-168,0,764,TRUE,0.00337088070876738,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q408068> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q25805> ;  ] . ","cytochromes","caspase",25,11,14,0.132840871810913,0.36,11,TRUE,0.000110303688114116,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3907241> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q25805> ;  ] . ","poly [adp-ribose] polymerase","caspase",17,6,11,0.09442138671875,1.47058823529412,6,TRUE,7.50065079175987e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5038746> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q34740> ;  ] . ","cardiovirus","genus",18,6,12,0.0708160400390625,2,6,TRUE,7.94186554421634e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q11216176> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","nasal concha","lung",15,5,10,0.091644287109375,1.66666666666667,5,TRUE,6.61822128684695e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q32778> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","bronchiectasis","lung",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q329638> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q994215> ;  ] . ","actin filament","viral envelope",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2716408> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q34740> ;  ] . ","tospovirus","genus",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1421408> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q463418> ;  ] . ","reticular cell","fibroblast",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,18
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q994554> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","thoracic cavity","lung",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q994554> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q35805> ;  ] . ","thoracic cavity","cough",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q133900> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q826582> ;  ] . ","diffraction","x-ray crystallography",16,9,7,0.174560546875,0,9,TRUE,7.05943603930341e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q80294> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q80294> ;  ] . ","cellulose","cellulose",9,9,0,0.001953125,0,9,TRUE,3.97093277210817e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q407752> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q407752> ;  ] . ","neurotoxin","neurotoxin",7,7,0,0.0078125,0,7,TRUE,3.08850326719524e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18815097> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q34740> ;  ] . ","mamastrovirus","genus",12,5,7,0.193359375,0.333333333333333,5,TRUE,5.29457702947756e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q116890> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1460232> ;  ] . ","biological pest control","virulence",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3097973> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q162297> ;  ] . ","health literacy","hygiene",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1134104> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1460232> ;  ] . ","mimivirus","virulence",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q506524> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q8277> ;  ] . ","amoeba","multiple sclerosis",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q506524> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q407752> ;  ] . ","amoeba","neurotoxin",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5173756> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q182672> ;  ] . ","corynebacterium bovis","zoonosis",7,5,2,0.1640625,0,5,TRUE,3.08850326719524e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5009794> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q5009794> ;  ] . ","cd200","cd200",4,4,0,0.0625,0,4,TRUE,1.76485900982585e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1413991> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q383126> ;  ] . ","reperfusion injury","chronic condition",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18030005> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q4274835> ;  ] . ","nedd4","ubiquitin ligase",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q924> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q182672> ;  ] . ","tanzania","zoonosis",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q169889> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q715347> ;  ] . ","american broadcasting company","lymphocyte",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7934867> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1218293> ;  ] . ","virology","lysis",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q210975> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q210975> ;  ] . ","mycoplasma","mycoplasma",44,44,0,3.35532908429149e-11,0,44,TRUE,0.000194134491080844,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7060602> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1854186> ;  ] . ","cistron","start codon",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,18
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q422618> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","ritonavir","hiv",11,4,7,0.1611328125,0.818181818181818,4,TRUE,4.85336227702109e-05,17
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q11721976> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q679692> ;  ] . ","albumin","biopharmaceutical",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q11721976> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","albumin","hiv",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q12327327> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q878> ;  ] . ","ministry of health","united arab emirates",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q952587> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q952587> ;  ] . ","viral proteins","viral proteins",348,348,0,1.15853881401392e-77,0,348,TRUE,0.00153542733854849,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q11182> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q743338> ;  ] . ","network address translation","human metapneumovirus",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q888529> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q190012> ;  ] . ","halogenation","adenosine",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q888529> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101487> ;  ] . ","halogenation","ester",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3435504> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","aids dementia complex","macrophage",2,2,0,0.25,0,2,TRUE,8.82429504912926e-06,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q177998> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q176996> ;  ] . ","agar","polymerase chain reaction",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q12911467> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q952587> ;  ] . ","nodavirus endopeptidase","viral proteins",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q12911467> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q300033> ;  ] . ","nodavirus endopeptidase","atpase",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3435504> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q83030> ;  ] . ","aids dementia complex","dementia",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3435504> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q169872> ;  ] . ","aids dementia complex","symptom",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q107988> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","basophil","macrophage",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1855214> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q176996> ;  ] . ","xenotropic murine leukemia virus-related virus","polymerase chain reaction",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,16
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q262386> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","österreichischer rundfunk","macrophage",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,3
